BF	No_of_unique_perms
00000000000000001010101011111011	120
00000000000000001011001111111111	30
11111110111011101010101010101010	60
00001011000000000000000000000000	60
10001111000011111111111111111111	10
10111011111111111011101110111111	120
11101111111011111110111111101110	30
10101110000011001111111111111111	60
10101010101011111011101110111111	15
00001110000010100000101000001010	20
11111110000000001110111000000000	30
11111111001111111111111100101111	60
00000000001000100000000000100000	30
11111111111111110000111100001101	60
10001000110010001100100011001000	60
00110011111111110011001100110111	60
11111111101010110000001100000011	30
11001111110011111101111111001111	60
00110111001111110000010100001111	60
11001101000000001100110111001101	60
10100000111111111011000011111111	60
01010101111101010001000100110001	120
11111111111111110011011100111111	60
11111111000000000010111100000000	120
11111100110111001111110011111100	60
00000000000000000101000001110000	60
00010001010100010000000000000000	120
01111111011101110000111100000000	60
00100011001000100011001100110011	120
11111111111111111111101100110011	60
00000000000000001100111111101111	120
00100010001011110000000000001111	30
00000001000011110000000000001111	60
00000000101010100000000010111010	60
00110010001000101111111111111111	60
01001100110011000000000000000000	10
00110111000001011111111111111111	60
11001111110011001101111111011101	60
00001111000001010000111100000100	60
11010101010101011111010111110101	60
01110101011101110111010101110101	120
00001010000011110000101100001111	60
00100000001000000010001000100000	120
10100010000000001010101010101010	120
00101111000011111111111100001111	120
10100000101000000010000000000000	60
00000000111011111111111111111111	60
00000000000000001111100000000000	60
11001111111111110100010111111111	60
11101110000011101100110000001100	60
00000000100000000000000011000000	60
00110011111100110011001110110011	60
00001010100010101010101010101010	60
00000101010001010000010101010101	120
01010000010101000000000000000000	120
11001111111011110000000000000000	120
11111111000010000000000000000000	60
10101111101010101010111110101011	60
11110000111100000100000011000000	60
11110000010100001111110001010100	120
01110111010101110111011101010101	120
00100000111111111010101011111111	120
01011111010011110101111101011111	60
00000010001100110000000000110011	60
11110100010001001111111111111111	60
01000101111111111100111111111111	60
00110000001100001111000001110000	120
00001111000011110000001100000001	120
11001100000010000000100000001000	60
10100000001000001010000000000000	60
11111111101111111010101010101010	60
00100000000000001111000000000000	60
00001111000011110000010100000111	60
11111111000000000000000100000000	20
01110011111100111111001111110011	20
11111111000000000111010100000000	120
01011111010011110101010101000100	60
01010101000100000101010100010001	120
11111111111111110011000000110001	60
00000101110011010000010111111111	60
00110011000100010001001100010001	120
11111111001111111011111100111111	30
00110001001100110001000100010001	120
11111111110011011111111111001100	30
00010001010100010000000001010000	60
11111110111110101111111111111111	30
00110111001100110111011101110111	120
10100000101000100000000000000000	30
00001000100010000000111111111111	30
00000000111111110000000000100000	60
00000000111111110001001111111111	30
10001111100011111000111100001111	30
00001100100011000000000010001000	60
11111011111111111111101011111111	60
00111011001110110011101100111111	60
11111111001100010000000000000000	120
10101010101010100000000010100010	120
10101010000010101010101000000010	120
10101010101010101010101000000010	30
00011111000111110001111100001111	30
11111100000000001111111010101010	60
11111111111111110001010100000101	120
01000100111111110100010011110100	60
00110011001100110011001111110111	60
00010001111100010001000111111111	60
11111111111100001110111011100000	10
00000000110011000000000011111101	120
11111111001110111111111100111111	120
00000000000000000101011101110111	60
00110011001100111111001111111011	120
11111111000011111110111100001111	20
11101110101011101111111110101111	60
11110010001000100010001000100010	20
00000011000000000000011100000101	60
00110011000000000010000000000000	60
00000000000000000000000001110011	60
00000000100010001010000010101000	60
00001100000011000000111000001100	60
00000000001000110000000000000011	30
10001100100011001000110000000000	60
01010101010101010101010101000000	30
11110000111100001111000011100000	5
00010001001100010000000000000000	120
11110000111101001111000011110101	60
11111111100011001111111110101111	60
01001111000011110101111101011111	60
00001101000011000000111100001111	120
11111111101010111111111110101010	30
01110111000001110101010100000101	120
11111111111111111111111011110000	30
00000000000000000011011100111111	60
10101010101010101110111010101110	120
11111111101110111111111110111010	30
11111010111100001110101011000000	30
00001010000010100000101011001110	60
00100010001000000010000000100000	60
00000000010101010000000011011111	120
00100010101010100010000010101010	60
00001100000000000000010000000000	60
10001100110011000000110011001100	30
00000010000000100000001000000011	30
11110011111101111111011111110111	60
11111111001000001111111110101010	120
00000000011100001111000011110000	60
11111111000011110010111100001111	120
11000000110010001111000011111010	120
11111011111100000000000000000000	120
11111111111111110000000011010101	60
00001111000011000000111100001110	60
11110100111101001111000011110100	120
00000000000000011111111111111111	5
11110101010101011111010101110101	60
10101010101110111010101010111111	60
11000000110101011100110011011101	60
01000100010101001100110011111100	60
11111111111100001111101111110000	60
11111111000011111111111100011111	20
00110011101110110011001100111011	120
10101111000011111110111111001111	60
11111111111111110000000001001111	120
10000000100000001010101010000000	60
01000000111100001111000011110000	60
00000000111111110000000000010000	60
11111111111111111110110011001100	10
11111100110111001100110011001100	60
00000000000000000010000000110000	60
10111011101010101011000010100000	60
01010101011101010101010101110111	60
00010011111111110001001100010011	60
01010000111100001101110011111100	60
01010101111111110101010111011111	60
00000000011101010000000001010101	60
11001100110011011100110111001101	30
11111100101010001010100010101000	30
00000111000000000111011101110111	60
11110000111110101111100011111010	120
11001111110011110100010100000000	120
00000000010111110000000001011101	60
00000000111111110000000010111111	30
00000101000001010011011111111111	30
00000000111111111100010011111111	120
00000101000101010000010101010101	60
00000000111111110000000001011101	120
00000101110011010000000000000000	60
11010000111111111101000011010000	120
11111110000000001111110000000000	30
11011111111111111101110111111111	60
00000100010101010000000001010101	60
11110000111100111111001011110011	120
11001111000011111000111100001111	30
00001111101111110000000000000000	120
11001110000010101111111111111111	60
10101010101000101010101010100000	60
11111011000000001111111111111111	60
10001100100010001000100010001000	60
01011111111111110101011101110111	60
01110101111111110111010101110101	60
01010101010101010000010000000000	60
11001100100010001111110010101000	60
01010101000100000001000000010000	60
00101111001111110011111100111111	60
11110011111100110000000010100010	120
11111111101011111111111110001111	60
00110011111101110000000011110101	120
00000000000000000100110000000000	30
00001111000111110000111111111111	60
10101010100010100000000000000000	30
10101110000000000000000000000000	60
11110100111111110100010011111111	60
11111111010101011111111101010100	20
01011111000111111111111100111111	60
00000000000000000101010001010101	30
00101010111111110010101000101010	60
10111011101100001010101010100000	60
00000000000000000001000111110001	60
01010000111111110101000001110011	120
11111111111100111111101111110011	60
00000000000000001111101011101010	60
10001111111111111111111111111111	10
00100010001100111010001011110011	120
00000000010000001100110011001100	60
00100010001000001111111111110000	60
11111111111111111010101000101010	60
10100000111111111110000011111111	120
01010101000001011101110111001101	120
00110011001100110011001000110000	30
11001111110111111100111111111111	60
01111111111111110111011101110111	30
11001100110011001100010001000100	60
11111111111000001111111110100000	60
00000000000000000001010111111111	60
00111011001110110011101111111111	60
11111111001100110000010100000001	60
11111011000000000011001100000000	60
00101111000011110000111100001111	20
00000000000000001111111111101111	20
00001101000001010000110000000000	60
11011100000000000101000000000000	60
11010000110100001101000000000000	60
00000000101011101111111111111111	120
11110000111100001111010011111111	120
00100011000000110000001100000011	20
00110011001110111011101110111011	60
11111111111111110101111101111111	30
00000000101000000000000010100010	60
11111010111110111111101011111111	30
11000100110001000100010011000100	120
11111111010111111111111101111111	30
10111011000000001011001100000000	60
00001010000010101100111000001010	60
01010111000000000000001100000000	60
00110011001111110011001100110111	60
11111111111111111010111000000000	120
00000000010100000000000011011100	60
10101010111111110000100011111111	120
11001100000010001100110000000000	60
00000000000000001101111101011111	30
10110000101100001011000000000000	60
11111111010111010000110000001100	120
10101010111010101111101011111010	120
00111111001111111111111110111111	30
11111111101000001100110010000000	30
01010001010101010000000001010101	120
01001111110011110100010011001100	60
11111010001100101111111100110011	60
11110000111101110000000001110111	30
00100000001100110000000000110011	20
00010000001100000001000100110011	60
00001111000011100000111000001110	30
00000000000010100000000000001000	30
00000101010101010000010001010101	60
11001000100010001111101010101010	60
11111010111110101111101011111000	20
00001000100010000000000000000000	10
11001101110111011111111111111111	60
11111111111111111100111011001111	60
00000000010101110000000000000011	60
11000000110000001100000011001000	60
01010101010001010000000000000000	60
11111111111111110000000011111110	20
00001111000000010000000000000000	60
11111111111011111111111111111111	10
00000000000010000000000010101010	120
00000000101000100000000000100010	60
11111111111111110000111111101111	60
11110000111111111111101111111111	120
00001101000001010000000000000000	60
11111111000001001111111100001100	60
00010001001100010000000000110000	60
11110000111111011111000011111111	60
00000010000011110000000000001111	60
11001101110011011100110011001101	60
11111100111110001100110010001000	30
11001110111011101111111111111111	60
11001111000011111100111110001111	120
11011101010101011101111101011111	30
00000001000001010001000101010101	15
00001000101010100000000000000000	60
00001010111111110000101011001110	60
01001100111111111111111111111111	30
11110000111111111111000011111000	60
11111000111110001111100011111010	60
11001111111111111100111111101111	60
10001111100011111000111110001000	30
11111111111111110101000111111111	120
01001100010111110000000000000000	60
00000000000011110000011100001111	60
11111111111111110000000011001101	60
11111100010101001111110011111100	30
11111111111111110001001100000011	120
00100000001000000010000010100000	30
10110011101100110011001110110011	60
00000000000000001100000011101010	60
11001100000011001100110001001100	60
11111111001111111111111100011111	120
00110011000000010011001100000011	60
00010011001100111111111111111111	20
01010001010100000000000000000000	120
11111111000000001010111000000000	60
00000000010101010101000101010101	120
11111111111111111100110000000100	60
11111111111111001111111110101000	15
00000011000000110000111100001011	60
00000010111111110000101011111111	60
00111111000111111111111111111111	60
01010111000000000000000000000000	30
00000000000000000101011100000000	60
00000000000000001100110100000101	30
00000000111111110000000011110100	60
11111111111101111111111111111111	10
01000100110001000000000011000000	60
01010101010111110101010101011101	30
10101010101010111010101010111011	30
01110111010101110000000000000000	120
11110100010001001111010101010101	60
01110101011101110111011101110111	60
10111011111111111011001111111111	30
11011100110011001111110011111100	120
10101000101010001000100010101000	120
01110000011100000111000011110000	30
00010011000100010001000100010001	60
01010101110101010101010111110101	120
01010101111101111111111111111111	60
01110011000000001111111100000000	60
10101111101011111010111110111111	20
01011111010011000000111100001100	60
00000010000011110000001100001111	120
11101010111010101111101011101010	120
01011111010101010001111100010001	120
00110011001100010011001100010001	60
11001110110011111100111011001110	120
01110000010100000111011101010101	120
11001111000000001100111000000000	60
00000101000000000000010000000000	30
11111111110001001111111111001100	60
01011101000000000101110101011101	120
00001111110111111111111111111111	60
10100000101000101010000010100000	60
11001110000010101100110000000000	30
11111111111111110001111111111111	30
11111111111111110000000011111011	60
10101010101010001010101000000000	60
11111111101111111111111111111111	10
00000011000011110000011100001111	30
11111011111111111011101110111011	120
10101010101010101011101010101010	30
01010101010101010001000101010001	120
00000001000000010000000111111111	10
11111111111100001111111101110000	60
01110011011101110000000000000000	120
00000000001100100011001100110011	60
11111111111111111100110011000100	60
00000101000011010000000000001100	60
11001100100011001111111111111111	60
11110000111100001111101011111011	60
00000000000000001101010101010101	20
01010101010101010101010100000001	30
11111111111111110111000000000000	30
00000000000000001010101100000011	30
11111111000010110000000000000000	120
11111011000000001111101000000000	60
01110000010100000000000000000000	60
10001100111111110000000011111111	60
10111011000000000011101100000000	120
11001100100000001100110011000000	120
00000000111111110000001011111111	20
10111011111111111011000011111111	60
11110111001100111111111100110011	60
10101110000011001010101000000000	30
01011111010101111111111101110111	60
10101010101110111010101011111011	120
00100010111111110010001011110010	60
00000000000000001000000000000000	5
11110000111110001111000011111010	120
11110100010001000000000000000000	60
01110101011101110101010101110111	60
11110011111101111111001111111111	60
11101100111111001111110011111100	60
00000000000000001111111110000000	20
01000100110011001100010011001100	60
01001111000000001111111111111111	120
00001111000001010000110000000100	60
11110000111110101111000011111011	60
11110111111100111111111111111111	60
11111111111100000111011101110000	30
01010101010100000001000100010000	60
00000000000000000000010000001111	60
00011111111111110000111100001111	60
00000000101010101111110011111110	60
00000000101110110000000011111011	120
00000000001000100011000000110010	60
00000000110011000000000011001110	60
11111111000000001000110000000000	120
11110101111101011111010111000100	20
00000000000000000111001100000000	120
00000000110001001100110011001100	120
10001010000010101000100000000000	60
11111111111111110001000111110001	60
11111111111111111101110101011101	120
01110111000000000111010100000000	60
10101010111111111011111111111111	60
00000000110011100000000000001010	60
01011111010111110101010101011101	120
11101110110011001100111011001100	60
00000000100010000000000011111000	60
00110000101100000000000010100000	60
11001111110011000100010101000100	120
11101110111011101100110011101100	120
11111100111111101111110011111111	60
10100000111011000000000000000000	60
00000000100011000000000010001000	120
11111111101110110011111100111011	60
00000000111101000000000011110000	60
00110011111111110011101111111111	30
10101011101011111010101010101010	60
00111111001100111011111110111011	60
11110001000000001111111100000000	60
11101111111011101100110011001100	120
11001100000011001101110101011101	60
11101111111011111100110011101111	60
10001000110011000000100000001100	60
00110011001100100011001100110011	20
10111011101110111011101110111111	20
11111111111111111100110001000000	120
00000111111111110000010111111111	120
11110000111110100011000010111010	120
00001111000001111111111111111111	60
00000000111101110000000011110011	120
11111111010101011111111100000100	120
11111100111111111101110011111111	120
11111111101110101111111110101010	30
01010100010101010100010001000100	120
11111111111111111111111111101111	5
00100010000000000010001000100000	120
10101111101011111010111110001100	20
00000011000001110000001100001111	60
11010000110111010000000011011101	60
01010001000000001111111111111111	120
01000101000000000000010100000000	60
01000000111111111111000011111111	120
11110000111111110001000000010001	60
00010001010101010001000101010001	60
00010101111111110000000011111111	60
00110011001100110000001000000011	120
00110000111100001011101011111010	60
00001010000000101010101000100010	60
00000000111100111010001011110011	120
00110000001100111011101010111011	120
11111111110011101100111011001110	60
11110000000000001111110111011101	60
00110000101100000011000011110000	120
11111111111111111011101100111011	120
11111111111111111100000011001000	120
00000000110001000000000000000000	60
10101111111111111000111111001111	60
10101010101010101111111110111111	60
00000000000011010000000000001100	60
00100011111111111111111111111111	60
01110111011101110111111111111111	30
01000100110011000100010011000100	60
01000100010001010000000000000000	60
00110011001111110011011100111111	60
00000011000100111111111111111111	60
11111111000100111111111100000000	60
00000000111110110000000000000000	60
11111111000000111111111100000010	30
00100010001000000010001000000000	60
00000000111101010000000011000100	60
11111111111111111011101011111111	60
00000000001100110001000000110011	60
01010100111111000101010111111111	30
00000000111111111110111111111111	60
10001100000000001010111100000000	60
10001111100011111000111110101111	60
11111111101110111111111110111111	30
11111111010101010000110000000100	120
00000000001100110000000010110011	60
01000100010011110000000000000000	60
11111101111111111111000011110000	60
01000000010001000100010001000100	60
00000000000000000000110111111111	120
11111111111011111100110011001100	60
11110011001100111011001100110011	30
00000000000000001111111100000100	60
00000001000100010000111111111111	30
01111111000000001111111111111111	20
00000101010101010100010101010101	60
11110011111111111111000111111111	120
11111111111111110010111100000000	120
00110010111110100011001111111111	30
10101111000011111011111100111111	30
11111111110011001111111100000100	60
11111111000000000101011100000000	60
00000000110100000000000011111111	120
11111111111011110000111100001111	20
00000000100010000000000000001000	60
10111011101111111011111110111111	60
10101111101011111000110010101111	60
11010000000000000000000000000000	20
11111111110101011111111111111111	30
00000000000000000010111110101111	60
11111111111111110101010101111111	60
11000000110000001110000011110000	120
11110100111101001111010001000100	60
01110111011101110111010101010101	60
01010101000001000101010101010101	120
01011111111111110111111111111111	10
11011101110100000101010101010000	30
11111010111110000000000000000000	60
00000000000000000011000000110001	30
00000000010100000000000000010000	60
00111111000000000010111100000000	60
01110011011101110101000001010101	120
11111111000000001111101100000000	20
11110101011101010101010101010101	60
00000011000010110000101100001011	60
00001100000011110000111000001111	120
00000000000000000101110100000000	120
11111111111111111111111110101000	30
10101010001010101111111100111111	60
11111111110001001111111100000000	60
01001100110011001111111111111111	20
10000000000000001010101010101010	20
11101010111011101100000011001100	60
10001100100010000000000000000000	60
11001101110011001100110011001100	30
10111011101010101011101110111010	120
00001111001011111010111110101111	60
11110000001100001111000010110000	120
11111111011100111111111100000000	120
01000000111100000000000011110000	60
00110011001000110000001100000011	60
11111111010001011111111111001111	60
10101010001000101010000000100000	60
01010001010101011111111111111111	60
11110000111111010000000000000000	120
10101010111111111010111011111111	60
00000111000011110000000000000000	20
00111111000011110011011100000101	120
11110101111111011111000011110000	120
00111011111111110011001111111111	30
11000000110010001111111111111111	120
10101010111111110010101000111111	60
11100000111011100000000011101110	30
10101111101011110000111100101111	60
00001111000111110000000000010001	20
00000000000000001010100010100000	60
00001100100011000000110000001100	60
10101111000000000010111100000000	120
00000000111100101111111111111111	120
00110000001100000011000000110001	20
11110000111111111111000011110001	60
00001110111111111111111111111111	30
10110011101110111010000010101010	120
10100000111011001010000011111111	60
01010111111111110101111111111111	30
01000100010001000100010011000100	60
11010000110100001101110111010000	120
11111010111110101111000011110010	60
11001100110011001100110011111101	60
00000000000111110000000000111111	60
10101000111111001010100010101000	60
00101010001010100010101000001010	60
11011101110100000000000000000000	60
00000011000000100000111100001010	30
00000000000001010000000001000101	60
01001111000011110000111100001111	20
11101100101000001111110011110000	60
11011101110101011111111111111111	30
00101010001010100010101000111111	30
00000101000001010000010101000101	60
11110000000000000100000000000000	60
11111010111100101111111111111111	120
10110011101000001111001111110000	120
00000000110011000000000011001000	20
00100010000000001010001010100000	60
11101111000000001110111000000000	60
00001000000000001000100000000000	10
01001100010111111100110011111111	20
10101010101010101010101010111010	20
00110011111110110011001111111111	60
00000000000000001111110101010101	60
00000000000000001010111110111111	60
01001111111111110100010001000100	60
00000000010001010000000000000000	60
11101111111011101110111111101111	60
11111111111111111101010111011101	120
00010001000100010101010101010001	60
11001000000000001100000000000000	30
01000000110011001100110011001100	60
10000000000000001111000011110000	20
11111111111111111111111110001111	30
10110011101100111011001110100000	30
11001100110011001110111011111110	120
11111111010111011111111101011111	120
11111110000000001111000000000000	60
10000000111100001111111111111111	60
10101000111111111010100010101000	60
11111111000100110000000000000000	60
01000000010101010101000001010101	120
00100010001100100000000000110000	60
11111111111111111011001110111011	120
11011100111111001100110011001100	30
01000100000001001100110000001100	60
00000010101010100000101010101010	60
00110011001101110111011101110111	60
10111011000010110000000000000000	60
11110101111101000101010101000100	30
10101010101010100010001010100010	120
10101010111111110000001000000011	60
11000000111111111101000011111111	60
11111111001100110011011100110011	60
11110101000000001101010100000000	60
11001100111111100000000011111010	30
00001111100011111010111110101111	120
01010101000100010001010100010001	120
10111011000000001011101000000000	60
00110111011101110011111111111111	15
11100000000000001110000011100000	60
00000000000010000000110000001100	120
01110111001101110000000000000000	120
11101100110011001100110011001100	5
01010101000101010101010101010101	20
11001100111111001110111011111110	60
11110111111101110111011111110111	60
11001100110011001111110011101100	60
11110000111110111111000011110011	60
10101010101010101010101011111011	60
00111111111111110010111111111111	30
00100010001011111111111111111111	60
00001111101011110000001100100011	120
11001100110011001100111011001111	60
11111111111111111111111100101111	60
00000000001100000101000001110000	15
10111011111110111011101110111011	60
11111111000000000100010100000000	120
00001111111111110000000100010001	30
00001111000011110100111111111111	120
11110101111101110000000000110011	60
11110101111101010111010101010101	120
10000000110000001111111111111111	60
11110010111100100010001011110010	120
00000000110011000000000010000000	60
00111011001100110011111100111111	60
01111111011111110111111100001111	30
11111110111011101100110011001100	60
10000000000000001111111100000000	20
00100010001100110010000000110011	60
11111010101010101110101010101010	30
11110011111100110000000001010001	60
00000000100000001010000010100000	60
00000000000010110000111100001111	120
10101010101111110000000000111111	30
11011101110111011100110111001100	120
11101110111000001100110011000000	30
00000000101011100000000010101111	120
11001100111011110000000000000000	120
11111100111111001111110111111111	30
01011111111111110101110111011101	30
00000000101010101111001111111011	120
00000000001010100000000000001010	120
11110011101000101111000010100000	60
10101010101010101010101000101010	30
11001100110111110000000000000000	60
01110111011111110111111101111111	30
00000000000000001110111111001100	120
10110011101110111111111111111111	60
00000011000000110001001100110011	60
00010000000000001111000011110000	60
00001111000011100000000000000000	20
00000000000011000000000000000100	60
00000000010101011111110011111101	30
00001111000111110000111100111111	30
01000100010001001111010001000100	60
10101010101110111010000010110011	30
10101010001010101010101000000000	60
00001100000011010000110000001111	60
11110101110101011101010111010101	60
11111111110011111010101010001010	30
00000010001000101010101010101010	60
11111111101000001011001110100000	60
11111111101011111111111110001100	60
00111111111111110010101011111111	30
00110000011100001111111111111111	60
11101110111010100000000000000000	60
00100000001100111111111111111111	60
01000000010101010000000000000000	60
10101011101011110000000000000000	60
10101111101010111010111110101111	60
01011111111111110001001111111111	60
11011101000000001111110100000000	120
00000000000000000000000010110011	30
00001100010011000100110001001100	60
00110011000000000111111101011111	60
11111111111100001111111110000000	60
11111111101000001110110010100000	30
00001011101110110000111111111111	30
11111111000000001010100000000000	60
10101111101011100000000000000000	60
00000000000000110000000010101011	60
11001100111011001100110011101110	120
00000000010101010000000001010100	10
01010101010101011101111111111111	60
00000000000000001110101011101110	120
01110011000000001111001100000000	60
10001010111111110000101011111111	60
00111111001101110011001100110011	120
01000000010000000100000001010000	60
00110000001100000011000000010000	60
00000000000000001000111110101111	120
10101010101010101011101011111111	120
01000100000001000101010100000101	60
00110011001100111111111100110111	60
00110011101110110011111110111111	60
11001111110011011100111111001111	60
10001111000011111100111111001111	60
01010101010100000111011101110000	30
11111111101100111111111110111011	120
11111111111110111111111110101010	60
00000000101100000000000010111011	60
01010101010001000101010101010100	60
10101010101011111010101011101111	120
01011111000100110000111100000011	120
00001111001011110010111100101111	60
00000000000000000101011101010101	60
00000011010101110000001100000011	30
11110000111101011100000011010101	30
10101011101110110000000000000000	60
11001100110011001100100010001000	30
00000000000000000100111101011111	120
01000000111111110100010011111111	120
00000000000000001011101111111011	120
11111111100010001111100010001000	30
10101010111111101010101011111010	60
11101110111011101111111111101111	60
11111110111111111111000011110000	60
00001111000000001000111100000000	60
11001111010001010100010101000101	60
11110001111101011111000011110000	60
00000000010101011111001111110111	60
00000000010101011100111111011111	60
11111111010101011111111111011111	120
11111111010100011111111111111111	120
11011100000000001100110000000000	60
00001100000011000000100000001100	60
01010101011101010111010101110101	60
01010001111100110000000000000000	60
00000100000001010000010000000100	60
11000100111101011100000011110000	120
11110011111100001111101111111010	60
10111010001100000000000000000000	60
00000000111100110000000010110011	60
11000000110010001100100011001000	60
00001110111111110000111111111111	60
11111111010101011111111111110111	120
00000100000001000000000000000100	60
11110010000000000010001000000000	60
00000000000000000000000000100011	20
11010101111111111111010111111111	60
11001100111011001110110011101100	30
01111111111111110011111100111111	30
00100010001000100010001000100011	20
00000100010001000000111111111111	60
00111111001010100011001100100010	60
11110101010101011111011101010101	60
00000000000000001111100011110000	20
00110011111110110000000011111010	60
11111111110101011101010111010101	15
00000000110001000000000011110101	60
00110000000000000111000001010000	60
00100010001010100010001000100010	60
11111111111111111101010111000000	60
11101110000000001110111100001111	30
00000000111111110000000001110011	120
00100010000000101010101010101010	120
00001010000000000000101000000010	60
01010000111100000001000000110000	60
01010101011101110111010101110111	120
01010000111111110100000011111111	60
11001100000011001100110000000100	120
11001100110011001110110011101110	120
10101111101011111010111100100011	60
00100000101010100000000010101010	60
11101010110000001110111011001100	60
11111000111111111111000011111111	20
11001111000011111110111100001111	120
00000000000100001111111111111111	20
11110111111101010101010101010101	120
10101010101000101111111111111111	60
01010101111111111101010111111111	30
10110000000000001111111111111111	60
11111010000000001111001000000000	120
11110011111111111011001110111011	60
10110000111100000000000011110000	120
11111111111101111111010111110101	120
10000000000000001010000000000000	20
00001000000000000000111100000000	60
11101010111110101110111011111111	60
11011101111111110000110111111111	60
00001111100011111000111110001111	30
11110101111100001111011111110000	60
11001100110011001111110111011101	60
10101010101010101010111110101011	60
00100010001000100010000000000000	60
11110000000100001111111100010001	60
00000000000000000101010101000101	30
11001100111111111110110011111111	60
00000000101100110000000000110011	20
00100000111100000000000000000000	60
00000001000000110000000000000011	60
01011111010111011111111111011101	30
00001111000011110111111100111111	120
11101100111011001110110011001100	30
11111100111111011111110011111100	30
11100000110000001110111011001100	60
11011101010101011101000001010000	30
00100010101010100010111110101111	30
00001101000011110000010100000101	120
10100000111000001010000010100000	60
01010101010101110101010101110111	30
11110010001000101111111111111111	60
11101010111111111110111011111111	120
00001111111111110000100010001000	30
00010000000100000000000000010000	60
00000000000000000111001101010000	60
01000000111111110000000000000000	60
11111111111111110000000011011100	120
01001111111111110000111100001111	120
00000000110000001000000011000000	60
01001111010011110000111101001111	120
11111111110101010101010101010101	60
11111111111111110000000000010011	30
11110011010100011111001100000000	120
11001111110011111100111111001101	60
01000000010100000101010101010101	120
00110001001100110000000000000000	60
00000000001100110000000010111111	120
00100010001000101111001000100010	60
11111111011101111111000001110000	30
11001111111111111101111111111111	30
01000101000000000101010101010101	120
11001100010011001100110001000100	120
00010101000001011111111111111111	120
00110000111111110111010111111111	60
10100010000000000000000000000000	20
11110101111101111111000011110011	60
01010101010101010101010111110111	60
11101100111011001110110000000000	30
11010000010100001111000011110000	30
11101110111111111010111011111111	120
00001000000011000000101000001111	60
01110111111101110011001100110011	120
11111111101100001111111110100000	120
00001111000011110000111110111111	60
10001111100010001100111111001100	120
00100010000000000011001000110000	60
01010100000000001111110000000000	30
00100000001000000010000011110000	60
01001100010001000000110000000000	60
00000000001000001111111111111111	30
00000010000000100000000000000010	60
10101111100011001111111111111111	60
00000000000000001011101100001011	60
11001100110011001101110011001100	30
00110000101110101011101010111010	60
00001111101011110000111110111111	60
01010101000001000101010100000000	60
00001111000000011111111111111111	60
00000000010100001100110011011100	60
11001100010011001100110000001100	120
11101010000000000000000000000000	30
00010001000100000011001100110000	30
10111111001100111111111100110011	60
01110111011101110111011100000111	30
00000000111100010000000011110101	60
00000000000000001110111111001111	60
00000111000011110000111100001111	5
11111111111111111010111000001100	60
00000000111110100000000011001000	15
10101111000011111000110000001100	30
01000101010001010100010111001111	60
00100000101000001010000010100000	10
00000000010000000000000011111111	60
00001100110011000000110010001100	60
00010001001100110001000000110000	30
11001100111011101110110011101110	120
00010011010111110101111101011111	10
11101111111011111010101011101111	60
01010000000100000101000000000000	120
00000000000000000111001101110111	120
00001100000000001000110000000000	60
11111111111111110010001011110010	60
00110011101100110011001111111111	60
01010000110111000101000001010000	60
00000000111111110000000000111011	120
11101100111111111100110011111111	20
11111110111111111110111011111111	30
11001100110010000000000000000000	10
00001111000011110000111101111111	30
11110101000000001111010000000000	60
11001101000000000000000000000000	30
11001100110011001100110111111111	60
00001111000011111111111100011111	60
11111111001100001010101000100000	60
00000000011111110000000011111111	5
11001100110010001111111111111010	20
00110000001100000011001000110000	60
11110000111100001100000011010000	30
01110000010100001111111111111111	120
11111111111111110100000001000100	120
00001000000010000000100011001100	60
00100010111111110000001000001111	120
11111111001011111111111100100010	60
11110111111111110111011101110111	60
01110101111111110011000011111111	60
00001111000011110000111100000111	30
10001111100010001010111110101010	120
00110001000100010011000000000000	60
11111111000000000101010000000000	60
11111011101110111111111110111011	120
00110011000000011111111111111111	60
01010100010101010101010101010101	30
11010101110000001111010111110000	120
00001111000011010000111100000000	120
10101011000000111010101000000000	30
11111111111111110000010100000001	60
11111111111111111010101011111011	60
11111111000000001111000100000000	30
01010100111111000101010001010100	60
00001111010111110000111111011111	120
11111111010000001111111101010101	60
00000101000001010000010100010101	20
10001000111111111100100011111111	120
00010001001100110101000111110011	60
00100011000000001010111100000000	60
00000000100010000000000010000000	30
00001111000011100000110000001100	60
11111111111111110000111110111111	120
11110101111111011111110111111101	60
00001111000011010000110100001101	60
00000001000000001111111111111111	20
01111111011101110011001100110011	120
11111111111011001010000010100000	30
11111111000111110000000000000000	60
01111111011111110000111101111111	60
11110000111101001111000011111111	120
00000011000100110000000000010001	60
10111011111110110000000000000000	120
11101110111010101010101010101010	30
00100000000000000011001100110011	20
01111111000000000101111100000000	60
10111111001111111111111111111111	10
11001100110011000000000001001100	60
00000000000000001100111111001101	120
01111111001100110011001100110011	30
00000000001000000000000000110000	60
11001111110011111110111111111111	120
11011101111111111101110111111101	60
01010111010101010101010101010101	30
10111011001100111011101000110000	30
11000000110100001111111111111111	60
11111111010111011111111111111111	60
00001000110011000000110011001100	120
00000000111111110000000000110001	120
00001000110011001111111111111111	120
00100000001100110010001000110011	120
11111111010100001111111101010100	120
01000000110011001100000011001100	60
11110000010100000111000001010000	120
11110101110001000101010101000100	30
11100000111011101110000011100000	60
00000000000000000001111100000000	60
00000000000000001000111100001111	20
11111111000011101111111100001010	60
01110101011101010011000001110101	120
00110000000100001111000011110000	120
00011111000100010000000000000000	60
11000000110000001000000000000000	30
11110000110100000101000001010000	60
