BF	No_of_unique_perms
01010000010000001111110111000000	120
11001111111111111000111110001111	120
11000000111011101110100011101110	120
11001000111111001000000011101100	60
11111010101000001111101110110010	10
00000000101110111010101011111011	120
11110011101100100011001000000000	120
00000000111101001111000011110101	120
11110111011100110101000100010001	60
11011101110101011101010011000100	120
10101110101010101110111110101111	30
00000111000001010101011101010101	120
00000111000011110001111111111111	60
01010000000100001111111111110101	120
10101110000011001010111110101111	120
01000000010000001111000011111100	120
10111111101111110000111100111111	120
11111111011100001111111111110111	60
11101110100010000000110000000000	60
01011111010011001111111101001100	60
01010100111101011101010111111111	120
00000101000000011111111100111111	120
00110111011101110000000000010101	120
11111111111111110010001000110010	120
00100000101010100011000010111010	120
11001100110011101000100010001000	30
01011101110111110100110111001111	120
10110011101000000011001100000000	20
10001000000000001111110011001000	120
00010001001101110011111101111111	60
00110111001101110001011100010001	120
00000100010111010100110111111111	60
11111000111111001000100011111000	120
10001000100010101000101011101111	60
10000000101000001110110011111110	60
00100000111100111011001111110011	120
00110001001100010011000000010000	120
00010011000111110011001100111111	60
10101011000010101010101000001010	120
01110000010100000111001101110000	120
00110000000100001111010100110000	120
00000000110010001111110011111111	120
00010011011111110011011111111111	10
00001000100011000000111110001111	120
00000000010011110100110111011111	120
11111011001100001011000000110000	120
00010001000000011111111101010101	120
01001100000000001101110101011101	120
10101011101010110000101000101011	120
00000010000000100010001100111111	120
00110010101100100000000000100010	120
11100000111111111010000010101000	120
01110111000100010001010100010001	120
11110100110000001111000000000000	60
11110100111111110100000001000100	120
01000000010100001100000011011101	60
00001010001110110000000000100010	30
11111110100010001111111111101000	60
11010000110111011101110111111101	60
00110010101100110011000000110010	60
11010101110001001101110111000100	120
10001111101011110000101000001111	60
00000010000011110000101110101111	120
11110011101100110011001100100010	60
11001100110011110000010001001101	60
00110011111101110001000001110011	120
00000000100011110000100010101111	120
01110000111101011111000011111111	60
10101010001000101111101100110011	120
11111111011101010111000100110001	120
11110101110001000100000001000000	120
00111011001100110011001100000011	60
11001111000011011100110100000100	60
01010111011111110000000100000001	60
10111011101100101011101110111011	60
00110000101100110011001110111011	120
11000000000000001111100011110000	60
10101111000010110000111100000000	120
00001111010011110000110000001111	60
11011101000000001101110101000101	120
11111100111111001101110011010100	120
11111111001010110000111100000010	120
11001111110011000000101000000000	120
11111111100011100000111000000000	60
11111100111111000000000011100000	120
11111101010000001111110101010100	60
00100010000000100011001100000011	60
11111111010011110101110101000101	120
11110101111111011101010011111101	120
11110000110000001111111111111110	60
00010001001111110011011100111111	60
01011111000100010101111100010111	120
10001000000000001010111000001010	120
10101110111011110000000000000000	60
11001000111010001100100011111110	60
10001110111011111000100011001100	120
11101111110011001110111100000000	120
01110101011100010111010100010001	120
00001100000011010000110111111111	60
01010000000100001111000101110000	60
11100000111111101000000010001000	60
11111101110101011111110101000000	60
00111111111111110000000000100010	60
00110011000000011111111100010101	60
00001111000001001111111100000100	120
00110011000000110111011100000111	60
00101011111111110000001110111011	60
10100000101000001110000011111110	120
10101000000000001110101000000000	60
00010001011101010000000000110001	60
00000000011100010111000101110011	60
11110100010101001111010001010000	120
01001101000001001101110101000100	30
11101110100011101000111000000000	15
10000000111010001010000011101100	60
00001000100011101000111010101110	60
01110000010100000000000000000000	60
00001110101011110000100010001111	60
10101010000010101111111100111011	120
01110101000100000111000000010000	120
00110001000000001111111101110111	120
00000001000000000001011100000001	5
01001100000001000101110100000100	120
01011111111111110001011100110111	60
00000000000000001111111111001110	60
01010111000100111111111101111111	120
11111010111110100000000010110000	120
00000011000001110001011100110111	60
00000011000111110111011111111111	60
01011101000001010100010100000101	60
10111010001100101111111110111011	120
11001100000000001111110111110100	60
00110001001100000011001100110001	60
00111111001011110011101100001010	60
11111111111111110011000111110001	120
00000000100010100000111111001111	60
11001100111111001100000011111000	120
01010001000000001111001111110011	120
00000100000011010000111111011111	120
11111101111101010101010101010101	60
00101111000010110010001100000011	60
11100000111011101111101011111111	120
00010001010100010001000000010001	60
11001000000000001110111011100000	60
11111111111111110000110111001111	120
01010111000001010000011100000001	120
01111111000101110001010100010001	120
11011111000000001111111111001100	60
00000011001000110011101100111111	60
00100010001100101011101111111111	120
00000010101011110000001000101010	120
00000111011111110000001100110111	60
00000000111110100010000011111010	30
11001100111111110000000010101110	120
11111010100000001110100000000000	30
11110000100000001111100011100000	60
10100000101000101111001111111011	120
00000000010011010101010111111111	120
01000000110101001100010011010101	120
00010111011111110000001100010111	30
11111100110000001111111011101100	60
00110011001101110000000000000000	20
10100000101100101011001111111111	30
11110100111111011100000011011101	120
01000100111111110100010011011100	120
11001111110011111000110010001110	120
00000000010111010000110111111111	120
10000000111110001111101011111111	120
11001110100010001100111111001111	60
11101010111111110000000011111110	60
11111100111101001111110011111100	60
11111111101000101010001010100010	60
10001110111111110000100000001010	120
11110010111111110011001010110011	120
00001110100011101110111011101111	30
01010101000001001111111111001111	120
10101110111011110000000010101111	120
11001111110011101100110010001100	60
10001110000000000000110000000000	60
10001000111110001010100011111100	120
11111111111111110100000011011100	120
10101111001010110000101100001011	120
00100000101000101010001010111011	20
10101011101011110010001000101011	120
11111000110000001111101011111000	60
00010101011111110101111111111111	30
00000000110101000101010011011101	120
11111111111011111010111010101110	120
00001000000011000000110011111111	60
01001100110011111100111111011111	60
00000000010000000100010011000100	60
01110111011111110000000000010101	120
10111010101110100011000010111010	120
11111101111111011100010011011100	120
01001101010111010100010001010101	120
11111111111111111011000011110000	60
11110101000100011111011111110101	120
00111111001111110111111100111111	30
11111111110111011100110011000100	120
11101111101011111100111110001010	120
11111100111111001010000010101000	60
00000000111111001100100011111110	120
00000000010001000100000011001100	60
00010011000000010111011100000011	60
00110001111101011111000111111111	120
00000000000100010000000101110111	20
11111111111111111111011100110001	120
00001110101011110000111000001111	120
10001100000000001111111111111111	60
01110011111111110101000001110111	120
00010101001101110001111100111111	60
00010101000001010111111101011111	60
11011101110011010100010100000101	60
01010101011101010101000101110001	120
11000000110100001101010011110100	60
11011111110011001101110111001100	120
01010111010101110101011100000011	30
00000000010011110000110111011111	120
11000000111101001111010011110101	60
01110000001100001111000111110000	60
01001111010011110000010101001101	120
11110011111100110111000101010000	120
10111011001010100011101100101010	120
10001110100011101000111000001100	60
00110011111100110010000010110000	120
01010000011101110000000001110101	60
11001000110010001110101011111111	120
00000101000001010011011111111111	30
00000000010001010000110101011111	15
00111111001111110010001100000010	60
11010101110111011101010011011101	120
11111111011100000111001100000000	120
00100010101000101011001111110011	120
11111111010100001111000100010000	120
01010101111111110001000100010111	120
00000000000001010000001100011111	60
00000010001110110000001000100010	120
11001110111011100000101011001110	120
01000101110111010000000001001101	60
00001110100011111000111011111111	60
01000000111111000000000011010100	60
11000100000000001111110111111100	120
11000000111011101111000011111110	120
00010000000100001111111100110011	120
00100011000000001111111100110011	120
00001011101111110000101100101011	120
00000000101110111010101011111011	120
00000011000000000001011100000000	30
11011111110111110000010011011101	120
10101000111011001000100011001000	60
11110111001100011111001100010001	120
00001000000000001111111110001010	120
11111111000001110111111100000011	120
11111011111111110000000010110000	120
10101110111111111000111011101111	120
00000000111011110000000010101010	120
10101010001000101010101100101011	60
00000001000100110000011101110111	30
00001110000011101100111110001111	120
11101100111011001110000011101000	120
00010001000101110000000100000001	60
00000101111111110000010101011101	120
11001111010001011100111101001101	120
01001101010011110000010000000101	120
11111111011100001111000001010000	120
00100000111110110011001111111011	60
01010000110101000100000001010000	60
01110111000100110001000100000001	120
01011111010101110001000100000000	120
01011111010111110000000000010111	60
00010001000101110001011101011111	60
00000000110011011101111111111111	60
11001111000011110000111100001000	60
01110111000101110101011100000001	120
00110010101110100000000010100010	120
00111111001000101011111100101010	120
01011111010111110100110000000100	60
01110111000000110001011100000000	120
10110000101110111111001011111111	60
00000000001000101011001111110011	120
00000000111011001000100011111111	120
11110111001100110011000000000000	120
11110000111101010000000000010000	60
01000101000000000101010101000100	120
11111000111110101100000011000000	120
01010000111101001111000011110100	60
11010100111111001111010011111101	60
01110000111101110001000001010001	60
11111010001000000010001000100000	120
01000000110001000100000011111101	120
11111111101110101111101110111010	120
00111111001010110010001000100010	120
11110000111111101000000011110000	60
00101111000010110000111100001011	60
11111010111110101111001010110000	120
11001110000000001000110000000000	60
11011101110101011101000011000000	120
01110111000000001111111100000001	20
10001110111011110000110000001110	120
11111111101000001011001100000000	60
11111110110010001010100010001000	60
11111111111011111010111110001000	120
11011100110011001101010001000000	60
00000101010011110000110111011111	120
10100010001000100010001000100000	20
11111111001100000101010100010000	120
00101011001011110000000000000011	120
00110000011100000111000011110101	20
01001101010001001111111101001101	60
00010000000100000011000001110111	120
01000101000000000100111101001111	60
00010000000100001111111101010000	120
00000000000010110011001110111011	120
00000111000101110001011100110111	60
00001111000011011111111100001101	120
00000001010101010001010101011111	60
00010111010101110000000001010101	60
10101000111011100000000011101100	120
11011100010001000101000000000000	60
01011101110111010000010111001101	120
10111111001111111011101100101010	120
00110111000101110011111100010111	120
01010101111101010001000000110001	120
11110011111110111011000011111011	60
11111111111101011111011100110001	60
10110010111110111011001011111111	60
01010101111101010100000011110000	120
10001000100011101111111111111111	30
01110011000100001111111101110001	60
10100010101010101010000010101010	120
11110101111111010100010011000100	120
00010011000000110001111100001111	120
00001000100010000000100010001100	60
00000000101011101000110010101110	120
00001000000010000000100000001010	60
01110101111101010011000001110101	120
11111111110100001111110011000000	120
00100010111100110000000000110010	60
11111111100011101100110000000000	120
00101011101110110000101000001011	120
10101111100010101010111100000000	120
11111111111111111010111100001000	120
00000010000000100000101100000011	120
00001100100011100000000000001100	120
00000010000011111010101111111111	120
11110111111111110001000101110011	60
10111011101111110000101000111011	120
10001000100010001100100011101000	120
10001000101011110000100000001010	120
11101100110010001100100011000000	20
11101000100010001110101011101010	120
00010000010100000011000111110101	30
11001110111111111000110011001111	120
11111111001100101010001000000000	120
10110000111100000010000010110000	30
11110011111100001011001000110000	120
01110111010101010111000100010001	120
11001000110011001110101011111111	120
00100011101011110011111111111111	30
00001100000010000000111000001010	120
00000000000000110010001010111111	120
11111101110001001101110001000000	30
00110010001100110000000000100000	60
00111111001100110001001100000011	120
00010001111100110011000111110111	120
11001000111111101100000011111100	60
10110000001000001111101100100010	120
00000000111000001100000011110000	120
01111111011111110001011100000011	60
00111111000000101111111100100010	60
11111111010101110011111100010011	120
01110111011100110011000000000000	60
00010011000000111111111100111111	120
00000000101010101010100011111110	60
01110001001100001111111111110000	120
11001101010011011100110100001100	120
10110010101110110000000010110000	120
11110010111110111111000011110010	30
00000101010001011100111111111111	120
11110101011100011111000101010000	120
00000000000000001010001010100000	120
11001110111011100000111011001110	120
11111111000101111111111100000111	60
00010111000000110111011100000011	120
00010111001111110001010100110111	120
01010101000001001101111101001100	120
10110010001000001011000000000000	60
00011111000111110111111100011111	60
10000000101000001000000011101110	120
01011111010111110100010100000100	60
11001100110011001100000001000000	120
11001000000000001111111110101010	120
11110011111101110011000011110101	120
10111111101010100011001100100010	120
11100000000000001111110011101100	120
00101011001000101011111100101111	60
10001000000010001110111110001010	120
10110010101100100011000000110010	120
11111011101110101011101000100010	60
00000000101100101010000011111010	60
00000011000000000011001100000001	60
00001100110011100000111111101111	120
11010101111111111100000011010100	30
01011111010011010101110100001101	60
00000000010011111101110111111111	120
00000000111101010101000011110111	120
00000000000000101011101111111111	60
00010001000000010111111100111111	120
10111111001100110010111100000000	120
01000000110101011101000011111101	120
00000000111111110100000011111111	30
00000000101100101010000010111010	120
11101110111011101000000010100000	120
00110001001100110011000111110111	120
00010001000000010101011100010001	120
11000100000000001111110111010101	60
11110111111100000111010101110000	120
00010001000101110111011101111111	10
00010001000000010011111100011111	120
00101011000000101011101100111011	120
11111111110111011101110011010100	120
11111010111110101111001011110000	120
11101111100011110000111000001110	60
00001100110011111000111011001111	120
00000000000001010000010101110111	60
10101010101000001111111110111011	120
01010111000100110111011101110111	120
00001010101010100000001000101010	60
00000000111100111111001011111111	120
00100011001000110000001000100011	120
01001100000001001101111101001111	120
11111110111010101010000010000000	60
00101010101010111010111110101111	60
01000101000001010100110100000101	60
11111111010001001111000000000000	120
10111010001100001111111110110011	120
00101010001110110000000000101011	120
00100010001110110010001010111011	60
11101100111111111110100011111100	120
01110111000100000101000000000000	120
11101110110000001110111011101110	120
01110111111111110000000011110111	60
11101010000000001111111111101000	60
11011111010101011101110101000100	120
11111011111100111111101000100000	120
11110111011101011111111101110101	120
11011111010011011100111100001101	60
00000010001000110010001100101111	60
01111111001111110111111100001111	120
11111111111011110000111100001010	60
00010111000101010000000000000000	60
00110010111100111111001011111111	120
11101111101011111010111110001010	60
11111100111010001111100010101000	120
10100000101000001111110011101000	120
11111111101000001111111110110011	30
01110001011100011111111101110111	60
11110011111101111111111111111111	30
01010111011101110101010101010101	60
00000101000000010101010100000101	120
10111011001110111010101100100011	120
00111111111111110001001100111111	60
00000000111000000000000011111000	60
00000000000100010000000001010111	60
01000100111101001100010011110101	60
01011101000001001111111111001101	120
11110101110101011101010001010000	60
00000000000000110001010101010111	10
11111100110000001100100011000000	120
00100000101000001010001010110010	60
00001100000011001111111111001101	120
00000000001000100010111110111111	60
11111111110011001100000001000000	120
00000000000010100000101000101011	60
10101010001000101010001000000000	120
01001100000000000101110100000100	120
00010001011100010101010111111111	120
01010000011100110001000000110001	120
00010001010100010111000111111111	60
00001100110011110000110010001100	120
01110111010101110000011100000101	120
11111111111011111000111100001010	60
00100010000000001111111110100010	120
10001110111011111000110011001110	60
10001000000000001110101011101000	120
10100000111011001110110011111110	30
11101110100011101000111010001100	60
00111111101111110000001010101011	60
00011111111111110001010100111111	60
11111111100011101010111010001010	120
10111111000000110010001000000000	120
10001000101011110000000010101010	120
11001101110011001101111111001101	20
11111111101010101100111000001010	120
00110000000000001111001101110001	120
10001110110011101100111011111111	60
10100000100000001111110010100000	120
11110011111100101111000000110000	120
00000000111101110000000001010101	120
00010001111111110001010111111111	60
10111111101111111010111110101010	120
11111111101010101010101100000000	30
00100010001100110010101000111111	60
11111111111111111100111100000100	120
00100010001110110000000000100010	60
00001100010111110000010001011111	120
00010111011101110101011111111111	60
00010111000000000111111100000001	5
00001100000011011101111111011111	120
01000100010101001101010011010100	120
00010000011100000011000111111111	120
11111101111100001101110011000000	120
11110000111111111111010011111111	60
11111111101011101111111111111111	60
00000101010001010101110101011111	60
10000000100010001010000011111010	120
11110011011100110101000101010001	60
10101110111011110000110011001111	30
01000000110001001100010011111101	60
10111011101100100010000000100000	120
00000101000011110101010111011111	60
11110101010001001111111111011101	60
11111010111100101011101010100000	60
11111111110011111101111100001101	60
00111111000011110011011100000101	120
11111111010001001111111101010100	120
00000111010111110000000100010001	120
00010000001100010111011111110111	120
11110111001100011111010100110001	120
11001111110011010000111100001101	120
11111101110111011101010101010100	30
00000101010011010000000001000101	60
01000000110001001101010011110100	60
00001100010111110000000001001111	60
11000100110101001100000011010100	120
11111111101111111111111100100011	120
11101100101000001100100000000000	10
00001101010111010000110101001101	120
01000000110101000101010011110101	120
11001111000001000000110000000000	60
11110111001100001111011101110000	120
11110100111111110100010011010100	120
00001110000011101100111100001110	120
11110010101000001111101111110000	120
00000000000000000000101000101010	60
00000100010011111100110111001111	120
10111011101000101011001100100010	60
00000101000011011101111111011111	120
11111100111111000100010001000000	120
01011111010011010100110100001101	60
11111100111111110000000011101100	120
00000010001011111010101010101111	60
00000000010011000101111101011111	60
01110111011111110000000100111111	120
01010000110111000101000001010000	60
01110111000001010111111100111111	60
11011101111111110100010011110101	120
00110000000100001111000100010001	120
11101110000010101110111010001110	120
00000000111100101011001011111111	120
00010000010100000111000011111111	120
10110010101100101010001010110010	120
10100000000000001111100011000000	120
01011111000100110001001100010001	60
00111111000000000111111100010101	30
11111111111111001111111111011100	60
00010011010111110000001101010111	30
00001010101111111011101111111111	120
00010011001111110000000000110011	120
10110011001100001111101110110000	60
10000000111000001111100011111100	120
00000010001000100010101000101111	60
11110001011100001111000101010000	120
10001111111111110000110011001111	30
11111100111111010000000001010101	30
11111111101111110010101100000011	30
00000100010001010000010111001101	120
11011100111111001100000011000000	30
11010100010000001111111111000000	60
01000101110011110000010101001101	120
00001000000011100000111000001110	30
00001010101111110000101010101010	120
01010100010000001101110011010000	120
10001110000010000000101000000000	30
11110010111100101111000010110000	60
11111011101110110011000000100000	120
00110011101111110010001000111011	60
00000011000000001010111100000000	120
00000000010011111100110111011111	120
01001111010011001101111101001101	120
00001101000001011101111100000101	120
11001100111111100000000010001000	120
00110011001100101111001110110010	60
11010101111111011100000011001100	120
00000000011100001111000111111111	60
00000011000001110000001100001111	60
00010000011100110111000101110011	120
00111011001111110000001000110011	120
00001100010011010000110001001111	120
11101111111011101110111110001000	60
11111111111110101110111010000000	60
11110000111111111011000011110000	120
11010101110111010100010011010101	120
00001000000010001000110011101111	120
11111111101011111010111110101110	60
10101110000000001111111111001100	120
01110111000100001111111101110011	60
00000001010101010001010101111111	60
10101010101010101010111011111111	120
00001000110011110000100011001100	120
00010101000001010111011100010111	60
00110000011100000011001111111111	120
00000000111101010000000001010100	60
00000000100011111100111011001111	120
11011101111111010000000011111100	120
00111011101111110000000000000010	60
11010100110001001101010111010101	120
00000010001010100000001000001010	60
00100010001000101010001011110011	120
11110000111100110000000010110000	120
00011111000111110000000100010101	120
11101010111110100000000011100000	120
00110011011100110000000001110001	120
01000000110100001100010011110100	60
11011100000000001111111111010101	120
11111100111111010100000011010000	60
00110010000000001011101110110010	60
01000000111111011111000011111101	120
11001000111010001100100011101110	120
00001010100011101110111111111111	120
00100010000000001111101110100000	120
00111111000100110000011100000000	60
00000101010001010101111111111111	120
00100000001100100011000000110011	120
11011111110111110101110101010101	120
10100000111110100000000010101000	60
10101010100010001111111011101000	60
10111111000010101010101100001010	120
11110011111100111111011111111111	60
00001110111111110000110011001100	120
00001101010011010101110111011101	120
11001110000000001110111111001100	120
00100010001010110011101111111111	120
10000000111011100000000011001100	60
00100010000000101010111100101010	120
00001100000000001110111100000000	120
10110010001100001011000000110000	60
01000000111111001101010011111101	30
01110001111101110000000000000000	20
00010001000100010001000101010111	60
00000000111100111111101111111011	120
00000000000000000100110001001101	60
10111011001010111010101000100010	120
00010111000001111111111100110111	120
00010001000100001111111101010001	120
11110111111100000111011101110000	60
11111000111111111100100011101110	120
00101010101010110000000000001011	60
11101111111011101110111100001110	60
00101011101010110000000000101011	60
10100010000000001111001011110000	60
11111110111111101010101011111110	60
00110011111101110011000011110101	120
10101110111111110000000011101110	120
11011111000011001101111101011101	120
00000000100000001110101011111010	120
10101110100011101010111110001111	120
01110001001100000111001100110011	120
01010101000001010101111100010111	120
11111111000010100011101100001010	120
00000000000000001111010011000000	60
00110111000001111111111101010111	60
11111011001100100011001000100000	30
01001111000011010100110100000100	60
01010000110111011101010111111101	120
00000100000000000000010000000100	60
00100000111100001011101111111111	120
00001111111111110000000000010111	60
00001100000010001110111011001100	60
11101000100000001111110011111000	60
01010100010000001111110101000000	60
10001010111011100000100010001100	120
00100011001111110000000000001111	60
11111000111000001010000010000000	30
01110000011100001111000111110111	60
11110111111101110111000100010001	60
10001110111011101000110011101110	120
00111011001010101111111100101010	60
00000101000001110001011101110111	60
00100000101110101011101110111011	120
11110101010100010111010100000000	120
00110001011100111111001111110111	60
01011111010111110100010101000100	120
11110111001100011111011111110101	120
00001100101011111110111111101111	120
00010001000100010111011101111111	30
01010000111101010000000001110001	120
11111111111100001101000011000000	120
01001111010011010101111101011111	120
11111100111111010100000001010100	60
11111111110111011101000000000000	120
01010111010111110000000100011111	120
10110000101100000011000010110000	120
11101100110010001111111111101110	60
11111000100000001111111110101000	120
11000000110000001100010011010100	60
11001111111011111000101011001111	60
01111111010101010011111100010001	120
00001111000000110000101000000010	60
11110100110000001101000011000000	120
11101111110011111100111111001110	20
10000000100000001110101011111110	60
00101011000010101011111100001111	120
11111111011100011111001100000000	120
11101000101000001110111011101110	120
11101110000000001110111011101000	60
00011111000001011111111100001111	120
10101111111111110000101000101010	120
00111111001000101111111100100010	60
00000000000000000010001011111010	120
11011101111111111101010111111111	30
01000000010000000101010011011101	120
00000101011101110111011101110111	60
10110000001000001111001111110011	60
11101111000000001111111100001111	30
11110011111100001111001010110000	60
11010101010001001111110111011100	120
11111111110111010000111100000000	120
00001000000010001110111100001110	60
11001100010000001101110001000000	120
11111111000000111011111100000010	30
00001111111111110000000000010001	60
00010101000100011111111100110011	120
11001101010001001111111101011101	60
10110000101100001111101011111011	120
10001111000000001111111110101111	120
10100010101100101111101111111111	120
11111111110100001111111111010100	120
01000100110001001111111111111111	120
00100000111100110010001011110011	120
00100011101010110010001010101010	120
11101010111010101110100010101000	60
00001100000000000100111101001100	120
01001101010111010101110111011101	60
10101010001000001010101010100000	60
11111111111111110000000011010101	60
00010001000000011111111100000011	120
10101011000000111011101100100011	60
11111111111100000101000100010000	60
11111101111111011100000001000000	60
00001111010011110100111101001111	60
00001100110111010100110111111111	60
00000000011100000001000001110111	60
01000100110111010100000001010000	120
00100010111110110010000010110000	60
00011111001111110000001100110011	120
10101010101000001111101010100010	60
11101010111011100000000010101010	120
11111111001101110111011100010001	120
11100000111111110000000011001000	120
10100000111100001011001011110010	60
11111111001111110011011100000101	120
00001110101011110000111000001110	120
11111010101110100011001000100010	120
10001110111111110000111011101111	60
11101110111011101010100010000000	60
01010001000000000111001100010001	120
11111100111100001000000010000000	60
00110000011100010011000101110101	120
11101111111111111100111011001110	120
00000000000001010011011100110111	60
11101110111011111000100011001100	120
00010000001100000011000100110001	60
01001100110111110101110111111111	120
00110011001111110000000100001111	120
11110000101000001111111111111110	60
00101010111111110000000000001111	120
00000000110011111000100011001111	120
11111111101011110000101000001000	120
10000000100000001111111110000000	20
10101000100000001111110010100000	120
10101111100011101000111100001000	60
11111010101010001111111111111010	60
11011111010001010000010000000100	120
00000100000000001100111100000000	120
01000101010111110100010001001111	60
00001010111111110000101010001010	120
11111111010001001111111101010100	120
00000000000000000010101010101010	20
00000001010111110001111101111111	60
01000100111111000100000001010100	120
11111111111111001111110011111000	60
00010001000100001111111101010001	120
00100011001000100010001100000000	120
11101100111111000000000011110000	120
00001111000011110010111111111111	120
11101100111111101100110011101110	60
00000000000010110010101010101111	60
00000000111000001110110011101100	120
10100010101100111111001011110011	120
00010001000100001111011101010000	120
11101000000000001000000000000000	5
01010000111111010000000000000000	120
11011111000001011100110100000000	60
11000000111110100000000011100000	120
11110100110000001111110011110100	120
11011100010001001111110011111100	120
11100000100000001000000000000000	5
11101111110011001000100000000000	120
11001101000001000100110000000000	30
01000100000000001111110001010000	120
11110011111111110001000000110001	120
11101010111111101010000010100000	120
00000000011101011111000111110101	120
00000000001100110011001100111011	60
11001101110011110100010001000101	120
11011100010101000100010001000100	120
01011111010111110100111101000100	60
01000000010000001101110011000000	120
11001100000000001111111100000101	60
11110001111100010001000000110001	120
00100000001100000011000011110000	60
00000000000000000000111100000010	60
01010001010100010101000101110111	60
11110111111111110111000011110101	30
00101011001000100010001100100010	120
11011111110111110000000001001111	120
00000100000011011111111111111111	60
10111011001100111111101110110011	60
00110001011101110011000101110101	120
11111110111010101100000011000000	60
00000000010111110111011111111111	60
00100010001000101111101010101010	60
11111111000011110010001100000000	120
01110001011100010111000000110000	120
00100011000000100010111100001111	60
11111111111110101110000010100000	120
00001100010011000100110001001100	60
10101011001000101111111110111111	120
00110011101111111111111111111111	60
00110010101100110011001000110011	60
00000011101010111011111111111111	60
11111110111111111111110011111100	60
11001110110011110000101000001111	60
00001011111111110000000000000010	120
00000000000001010000000101010111	30
00000011000001110000000000000001	60
00110001001100110011000111111111	120
11111111111111111111011101110001	30
10111011101010100010101100001010	120
10111011001010100010001000100010	120
11010101010101001101110101010100	60
10111011111111111010001011111111	120
00000000010101010001000101010111	60
00000101010111011100111111011111	120
00001101000001001101110101000100	30
00000000101110101111101011111111	120
11110001111111110000000011110101	120
00001000000000001000111100001100	30
00000000010011010000010011111111	60
00011111000000110011111100000111	60
11010100110101011100010011010100	120
11111110000000001111111111111110	20
11110011111111111010001011111010	60
11010100110100001111010111110101	120
10100010001000001011101110111010	60
11110100010101001101010001010000	120
01000100110001000101010011011100	120
01110000111101010011000000110000	60
11110011111100111111001100100010	60
01000000111101000000000011000000	60
01011111010111110100110001000100	120
11110001111101110111000111110011	60
11111111110010001111111111000000	60
11011100010001001111110011110100	120
11111000100010001000100010000000	10
11000000111000001110100011101010	120
00010011000000000101011101010111	120
10101111000010001010111000000000	60
10110000111100111011000011110010	60
00110011011101111111011111111111	60
10000000100000000000000010000000	20
00000000011100000001000001110111	60
11110101111101010101000100010000	120
11000100110001001101110111001100	60
00100010001100110011001011110011	120
11011101111111011101110111111111	120
00100010000000001011111100000010	120
11001101000001011100111100000101	120
10001100100010001100111110001111	60
11001100000000001111111011111010	30
00000001000101110000000000010011	30
11101100111010001111110011111000	120
10001010000000001110111100001110	120
00010001000100010111111101110111	60
00110001011101011111010111110111	60
00110011001000110011111100111011	30
00000000000000110000001000110011	60
01110101111101110001000000110000	120
10110011111111110011001010110010	60
11111111001011111011101100000010	120
00001000100010001010111011101111	60
11101010110010001110000010000000	60
00100000101110100010000010110010	120
00001000000011101000101011001111	120
01110111000000001111111101010000	60
00001101000001001100110100001100	120
00001000000010101000101010101111	60
10001000101010101110101011101110	120
00010011000100010001011100010001	120
11000100110111000100000001000100	120
10000000111110001111000011111110	60
11111111111010101110110011100000	12
11011111010111110101110101000101	60
01001101110011011101110111011101	60
00000111000000010111111100010001	30
11010101010100001111110111011100	60
00001111000000011111111100010001	30
11110101111101010101000111110001	120
10111010111110101111101111111011	60
11111011111100110011001100110000	120
11110101111101011101010011010101	60
01011111011111110000000000000111	120
00100000101000101011001111110011	60
11111111110111001101010011000100	120
11110011111100001111001101010000	120
01010000010101010101000011110111	120
00001010000000001010111100000011	60
11000000110001001100010011110101	60
11111110111100001010101000000000	60
00100000101100001011001011111011	60
00000000001010110000001010101111	60
11110101111100010101010100010000	60
11110011111100111111000001110000	120
00000000101010001111110011111111	60
11111101111111011100010011110100	60
00100010001111110000000000000000	120
11111111001100110011001100000010	60
10101111100011000000110000001000	120
00001111000000010000111100000000	60
00001010110011101010101011101110	60
01011111000011010101110100000101	60
00000000000000010000010101111111	60
00000000000111110000001101011111	60
11111111101010101111111010101000	10
10100010101110111011101010111011	120
11111111111100000101000001000000	120
01010100010001001101010111010100	120
01110000111100011111001111110011	60
00100011001011110000000000100010	120
11111011101110111111001100110011	15
01000100110111011100111111011111	60
00010001000100010101011111111111	120
11011111000001011100111100000101	120
11101100111011101111111011111111	120
11001111111011111000111010001110	60
11111010111111111110101011101110	60
10110011111111111111101111111111	30
01011111000111110101011100000101	60
01010001011100010101010101110111	120
11001000111110101000100011111010	120
11101110111111101100000011001000	60
11111111010101001100010001000000	120
11101111000011100000111000001010	60
00001100111011100000000000001110	120
00110011001000000010000000000000	30
11111111101111110010111100001111	60
00010011111111110011111111111111	60
00001011101011110011111111111111	120
11110000111000001111111111111100	60
01001101111111110000000001000100	120
11111111101011110000101100001010	120
00000000010001000100010011000100	60
11111111000011110000111000001000	60
11110000111111011101000011111101	120
11110111010101010111010100010000	120
10000000111010001010000011111000	120
01011111000101010000111100000101	120
00000000101000101010101011111010	120
11111111111011101010100010100000	60
11011101110011010101010100000000	120
11110010111100000010001000000000	30
01010000111111001111000011111100	60
00100000101000001010101011111011	120
00000010000000101111111110111111	60
00000000111011101110100011111111	60
11010100111111110101010011111111	60
11101111000010001110111110001110	60
10001100101011101010111011101111	60
00000000011100111111000011111111	120
00000011000010110000001100111111	120
11111110111010101110000010100000	30
00000000000101010101111111111111	60
00000100110011000000010111011101	120
00000000000000000010101100101111	120
00001011001010110000001100101011	120
00101010000000101010101100101011	20
11110100010001000100010001000100	20
11001111010011111101111101001111	120
